station_id,time,AtomsphericPressure,WindDirection,WindSpeed,WaveHeight
M4,2012-02-14T14:00:00Z,,334.0,22.343,3.75
M4,2012-02-14T15:00:00Z,,336.0,20.92,3.281
M4,2012-02-14T16:00:00Z,,330.0,21.773,3.125
M4,2012-02-14T17:00:00Z,,331.0,20.92,3.438
M4,2012-02-14T18:00:00Z,,333.0,21.346,3.438
M4,2012-02-14T19:00:00Z,,332.0,20.92,3.125
M4,2012-02-14T20:00:00Z,,341.0,20.92,3.75
M4,2012-02-14T21:00:00Z,,346.0,22.627,3.281
M4,2012-02-14T22:00:00Z,,343.0,20.066,3.594
M4,2012-02-14T23:00:00Z,,336.0,18.073,3.594
M4,2012-02-15T00:00:00Z,,332.0,19.639,3.438
M4,2012-02-15T01:00:00Z,,334.0,22.343,3.75
M4,2012-02-15T02:00:00Z,,328.0,19.639,3.906
M4,2012-02-15T03:00:00Z,,328.0,20.493,3.75
M4,2012-02-15T04:00:00Z,,322.0,20.35,3.281
M4,2012-02-15T05:00:00Z,,330.0,19.923,3.75
M4,2012-02-15T06:00:00Z,,318.0,19.781,3.594
M4,2012-02-15T07:00:00Z,,327.0,19.639,3.594
M4,2012-02-15T08:00:00Z,,324.0,19.212,3.75
M4,2012-02-15T09:00:00Z,,313.0,18.358,3.75
M4,2012-02-15T10:00:00Z,,309.0,17.789,3.438
M4,2012-02-15T11:00:00Z,,321.0,16.65,3.281
M4,2012-02-15T12:00:00Z,,307.0,15.227,3.438
M4,2012-02-15T13:00:00Z,,299.0,15.227,3.125
M4,2012-02-15T14:00:00Z,,296.0,17.362,3.125
M4,2012-02-15T15:00:00Z,,293.0,16.366,3.281
M4,2012-02-15T16:00:00Z,,291.0,16.081,2.969
M4,2012-02-15T17:00:00Z,,291.0,14.943,3.438
M4,2012-02-15T18:00:00Z,,290.0,18.927,2.969
M4,2012-02-15T19:00:00Z,,284.0,16.65,3.125
M4,2012-02-15T20:00:00Z,,280.0,14.658,2.813
M4,2012-02-15T21:00:00Z,,283.0,15.085,2.969
M4,2012-02-15T22:00:00Z,,275.0,13.946,2.969
M4,2012-02-15T23:00:00Z,,270.0,16.081,2.813
M4,2012-02-16T00:00:00Z,,278.0,15.796,2.813
M4,2012-02-16T01:00:00Z,,265.0,15.796,2.813
M4,2012-02-16T02:00:00Z,,251.0,17.789,2.969
M4,2012-02-16T03:00:00Z,,250.0,19.639,2.969
M4,2012-02-16T04:00:00Z,,253.0,21.346,3.125
M4,2012-02-16T05:00:00Z,,255.0,22.058,3.281
M4,2012-02-16T06:00:00Z,,260.0,21.916,3.281
M4,2012-02-16T07:00:00Z,,264.0,21.346,3.281
M4,2012-02-16T08:00:00Z,,263.0,21.489,3.438
M4,2012-02-16T09:00:00Z,,269.0,21.346,3.75
M4,2012-02-16T10:00:00Z,,264.0,20.208,3.594
M4,2012-02-16T11:00:00Z,,264.0,19.639,3.75
M4,2012-02-16T12:00:00Z,,267.0,20.208,4.063
M4,2012-02-16T13:00:00Z,,282.0,17.219,3.906
M4,2012-02-16T14:00:00Z,,273.0,14.089,3.594
M4,2012-02-16T15:00:00Z,,287.0,15.369,3.75
M4,2012-02-16T16:00:00Z,,287.0,14.373,3.75
M4,2012-02-16T17:00:00Z,,292.0,14.943,3.438
M4,2012-02-16T18:00:00Z,,298.0,13.804,3.906
M4,2012-02-16T19:00:00Z,,288.0,13.519,3.594
M4,2012-02-16T20:00:00Z,,285.0,12.808,3.438
M4,2012-02-16T21:00:00Z,,284.0,13.946,2.969
M4,2012-02-16T22:00:00Z,,276.0,14.658,3.594
M4,2012-02-16T23:00:00Z,,281.0,15.796,3.125
M4,2012-02-17T00:00:00Z,,271.0,15.654,3.281
M4,2012-02-17T01:00:00Z,,275.0,16.081,3.125
M4,2012-02-17T02:00:00Z,,266.0,16.793,3.125
M4,2012-02-17T03:00:00Z,,270.0,17.362,2.969
M4,2012-02-17T04:00:00Z,,264.0,17.362,3.125
M4,2012-02-17T05:00:00Z,,257.0,18.643,3.281
M4,2012-02-17T06:00:00Z,,264.0,17.504,3.281
M4,2012-02-17T07:00:00Z,,268.0,17.362,3.594
M4,2012-02-17T08:00:00Z,,250.0,15.654,3.75
M4,2012-02-17T09:00:00Z,,246.0,15.796,3.594
M4,2012-02-17T10:00:00Z,,231.0,15.085,3.281
M4,2012-02-17T11:00:00Z,,244.0,19.069,3.125
M4,2012-02-17T12:00:00Z,,238.0,20.635,3.75
M4,2012-02-17T13:00:00Z,,257.0,26.897,3.594
M4,2012-02-17T14:00:00Z,,243.0,21.916,3.906
M4,2012-02-17T15:00:00Z,,243.0,23.339,3.906
M4,2012-02-17T16:00:00Z,,254.0,24.62,4.531
M4,2012-02-17T17:00:00Z,,243.0,26.47,4.531
M4,2012-02-17T18:00:00Z,,241.0,25.9,4.844
M4,2012-02-17T19:00:00Z,,251.0,27.893,4.375
M4,2012-02-17T20:00:00Z,,248.0,23.908,4.688
M4,2012-02-17T21:00:00Z,,243.0,25.189,4.844
M4,2012-02-17T22:00:00Z,,235.0,26.043,5.0
M4,2012-02-17T23:00:00Z,,239.0,26.754,5.156
M4,2012-02-18T00:00:00Z,,237.0,27.466,5.469
M4,2012-02-18T01:00:00Z,,297.0,24.762,5.938
M4,2012-02-18T02:00:00Z,,303.0,22.058,5.469
M4,2012-02-18T03:00:00Z,,297.0,32.731,5.938
M4,2012-02-18T04:00:00Z,,306.0,23.339,6.563
M4,2012-02-18T05:00:00Z,,304.0,26.754,6.25
M4,2012-02-18T06:00:00Z,,303.0,22.627,5.938
M4,2012-02-18T07:00:00Z,,289.0,24.05,5.938
M4,2012-02-18T08:00:00Z,,310.0,26.185,6.406
M4,2012-02-18T09:00:00Z,,305.0,33.585,7.031
M4,2012-02-18T10:00:00Z,,302.0,33.016,6.875
M4,2012-02-18T11:00:00Z,,316.0,25.616,7.188
M4,2012-02-18T12:00:00Z,,324.0,17.219,6.719
M4,2012-02-18T13:00:00Z,,332.0,24.335,7.031
M4,2012-02-18T14:00:00Z,,348.0,22.2,7.656
M4,2012-02-18T15:00:00Z,,337.0,22.77,6.875
M4,2012-02-18T16:00:00Z,,328.0,20.635,6.875
M4,2012-02-18T17:00:00Z,,328.0,21.773,5.781
M4,2012-02-18T18:00:00Z,,326.0,24.477,6.25
M4,2012-02-18T19:00:00Z,,316.0,23.766,5.938
M4,2012-02-18T20:00:00Z,,296.0,20.066,7.031
M4,2012-02-18T21:00:00Z,,343.0,27.039,5.938
M4,2012-02-18T22:00:00Z,,313.0,23.623,5.625
M4,2012-02-18T23:00:00Z,,322.0,22.343,5.156
M4,2012-02-19T00:00:00Z,,341.0,19.639,5.469
M4,2012-02-19T01:00:00Z,,341.0,19.354,5.0
M4,2012-02-19T02:00:00Z,,323.0,17.362,5.156
M4,2012-02-19T03:00:00Z,,341.0,16.793,5.0
M4,2012-02-19T04:00:00Z,,333.0,18.073,4.844
M4,2012-02-19T05:00:00Z,,333.0,15.796,5.313
M4,2012-02-19T06:00:00Z,,323.0,16.081,5.313
M4,2012-02-19T07:00:00Z,,322.0,19.781,4.844
M4,2012-02-19T08:00:00Z,,326.0,16.223,4.688
M4,2012-02-19T09:00:00Z,,339.0,14.658,4.688
M4,2012-02-19T10:00:00Z,,287.0,10.104,4.219
M4,2012-02-19T11:00:00Z,,274.0,12.808,4.219
M4,2012-02-19T12:00:00Z,,288.0,9.25,4.531
M4,2012-02-19T13:00:00Z,,274.0,9.535,3.906
M4,2012-02-19T14:00:00Z,,259.0,9.819,3.906
M4,2012-02-19T15:00:00Z,,240.0,12.239,3.594
M4,2012-02-19T16:00:00Z,,242.0,10.673,3.594
M4,2012-02-19T17:00:00Z,,234.0,16.508,2.969
M4,2012-02-19T18:00:00Z,,232.0,15.227,3.75
M4,2012-02-19T19:00:00Z,,228.0,17.931,3.594
M4,2012-02-19T20:00:00Z,,226.0,19.781,3.281
M4,2012-02-19T21:00:00Z,,238.0,21.916,3.125
M4,2012-02-19T22:00:00Z,,231.0,21.631,3.281
M4,2012-02-19T23:00:00Z,,233.0,23.339,3.125
M4,2012-02-20T00:00:00Z,,230.0,23.054,3.281
M4,2012-02-20T01:00:00Z,,227.0,25.616,3.438
M4,2012-02-20T02:00:00Z,,233.0,25.189,3.75
M4,2012-02-20T03:00:00Z,,231.0,27.039,3.906
M4,2012-02-20T04:00:00Z,,233.0,26.185,3.906
M4,2012-02-20T05:00:00Z,,233.0,25.473,4.063
M4,2012-02-20T06:00:00Z,,234.0,25.473,4.375
M4,2012-02-20T07:00:00Z,,235.0,27.466,4.375
M4,2012-02-20T08:00:00Z,,237.0,26.47,4.219
M4,2012-02-20T09:00:00Z,,236.0,23.908,4.063
M4,2012-02-20T10:00:00Z,,240.0,25.189,4.375
M4,2012-02-20T11:00:00Z,,240.0,25.189,4.063
M4,2012-02-20T12:00:00Z,,242.0,24.05,4.063
M4,2012-02-20T13:00:00Z,,240.0,23.766,4.219
M4,2012-02-20T14:00:00Z,,237.0,22.058,4.063
M4,2012-02-20T15:00:00Z,,238.0,21.916,4.063
M4,2012-02-20T16:00:00Z,,236.0,19.923,3.75
M4,2012-02-20T17:00:00Z,,236.0,19.069,3.438
M4,2012-02-20T18:00:00Z,,237.0,19.212,3.438
M4,2012-02-20T19:00:00Z,,230.0,19.923,3.438
M4,2012-02-20T20:00:00Z,,224.0,17.789,3.281
M4,2012-02-20T21:00:00Z,,224.0,18.927,3.438
M4,2012-02-20T22:00:00Z,,219.0,17.362,3.125
M4,2012-02-20T23:00:00Z,,218.0,19.354,2.969
M4,2012-02-21T00:00:00Z,,219.0,20.35,3.438
M4,2012-02-21T01:00:00Z,,225.0,18.785,3.125
M4,2012-02-21T02:00:00Z,,228.0,18.785,3.281
M4,2012-02-21T03:00:00Z,,230.0,19.923,3.125
M4,2012-02-21T04:00:00Z,,217.0,18.073,2.969
M4,2012-02-21T05:00:00Z,,220.0,19.496,3.125
M4,2012-02-21T06:00:00Z,,218.0,18.5,2.813
M4,2012-02-21T07:00:00Z,,220.0,20.493,2.969
M4,2012-02-21T08:00:00Z,,215.0,21.631,2.813
M4,2012-02-21T09:00:00Z,,215.0,22.485,2.969
M4,2012-02-21T10:00:00Z,,209.0,23.623,3.125
M4,2012-02-21T11:00:00Z,,207.0,24.05,3.125
M4,2012-02-21T12:00:00Z,,206.0,24.335,3.281
M4,2012-02-21T13:00:00Z,,205.0,24.762,2.969
M4,2012-02-21T14:00:00Z,,208.0,26.327,3.438
M4,2012-02-21T15:00:00Z,,216.0,24.62,3.594
M4,2012-02-21T16:00:00Z,,217.0,24.05,3.75
M4,2012-02-21T17:00:00Z,,230.0,22.627,3.906
M4,2012-02-21T18:00:00Z,,230.0,21.489,3.75
M4,2012-02-21T19:00:00Z,,225.0,20.635,3.75
M4,2012-02-21T20:00:00Z,,223.0,20.493,3.438
M4,2012-02-21T21:00:00Z,,225.0,19.354,3.281
M4,2012-02-21T22:00:00Z,,218.0,18.927,3.906
M4,2012-02-21T23:00:00Z,,220.0,19.781,3.281
M4,2012-02-22T00:00:00Z,,216.0,18.216,3.438
M4,2012-02-22T01:00:00Z,,218.0,27.181,3.281
M4,2012-02-22T02:00:00Z,,202.0,21.631,3.281
M4,2012-02-22T03:00:00Z,,204.0,23.623,3.281
M4,2012-02-22T04:00:00Z,,212.0,26.754,3.438
M4,2012-02-22T05:00:00Z,,203.0,28.035,3.75
M4,2012-02-22T06:00:00Z,,215.0,27.323,4.219
M4,2012-02-22T07:00:00Z,,230.0,25.616,4.063
M4,2012-02-22T08:00:00Z,,237.0,24.193,4.063
M4,2012-02-22T09:00:00Z,,236.0,25.616,4.219
M4,2012-02-22T10:00:00Z,,239.0,25.331,4.375
M4,2012-02-22T11:00:00Z,,248.0,23.339,4.219
M4,2012-02-22T12:00:00Z,,249.0,21.631,3.906
M4,2012-02-22T13:00:00Z,,263.0,20.635,4.219
M4,2012-02-22T14:00:00Z,,270.0,20.493,3.594
M4,2012-02-22T15:00:00Z,,281.0,19.212,3.438
M4,2012-02-22T16:00:00Z,,274.0,15.085,3.594
M4,2012-02-22T17:00:00Z,,264.0,17.362,3.75
M4,2012-02-22T18:00:00Z,,257.0,14.373,3.75
M4,2012-02-22T19:00:00Z,,249.0,15.654,3.281
M4,2012-02-22T20:00:00Z,,246.0,14.373,3.594
M4,2012-02-22T21:00:00Z,,232.0,14.8,3.594
M4,2012-02-22T22:00:00Z,,237.0,19.496,3.281
M4,2012-02-22T23:00:00Z,,235.0,21.062,3.75
M4,2012-02-23T00:00:00Z,,240.0,21.916,3.75
M4,2012-02-23T01:00:00Z,,240.0,23.766,3.906
M4,2012-02-23T02:00:00Z,,232.0,21.204,3.906
M4,2012-02-23T03:00:00Z,,236.0,22.485,3.906
M4,2012-02-23T04:00:00Z,,236.0,21.916,3.906
M4,2012-02-23T05:00:00Z,,236.0,23.766,4.063
M4,2012-02-23T06:00:00Z,,238.0,21.773,4.375
M4,2012-02-23T07:00:00Z,,224.0,24.193,4.844
M4,2012-02-23T08:00:00Z,,235.0,24.62,4.219
M4,2012-02-23T09:00:00Z,,230.0,24.193,4.688
M4,2012-02-23T10:00:00Z,,225.0,25.331,4.688
M4,2012-02-23T11:00:00Z,,221.0,25.046,4.375
M4,2012-02-23T12:00:00Z,,229.0,26.043,4.531
M4,2012-02-23T13:00:00Z,,237.0,24.62,4.844
M4,2012-02-23T14:00:00Z,,252.0,26.897,4.688
M4,2012-02-23T15:00:00Z,,249.0,21.773,4.688
M4,2012-02-23T16:00:00Z,,245.0,20.92,4.531
M4,2012-02-23T17:00:00Z,,242.0,21.346,4.219
M4,2012-02-23T18:00:00Z,,246.0,20.066,4.688
M4,2012-02-23T19:00:00Z,,245.0,20.92,4.375
M4,2012-02-23T20:00:00Z,,254.0,17.362,4.375
M4,2012-02-23T21:00:00Z,,255.0,16.935,4.844
M4,2012-02-23T22:00:00Z,,260.0,16.081,4.063
M4,2012-02-23T23:00:00Z,,272.0,18.358,4.844
M4,2012-02-24T00:00:00Z,,270.0,18.073,5.469
M4,2012-02-24T01:00:00Z,,281.0,17.504,5.625
M4,2012-02-24T02:00:00Z,,276.0,17.219,5.469
M4,2012-02-24T03:00:00Z,,281.0,19.923,5.781
M4,2012-02-24T04:00:00Z,,290.0,18.643,5.938
M4,2012-02-24T05:00:00Z,,296.0,18.358,6.25
M4,2012-02-24T06:00:00Z,,300.0,20.635,5.781
M4,2012-02-24T07:00:00Z,,296.0,19.781,5.938
M4,2012-02-24T08:00:00Z,,298.0,18.216,5.938
M4,2012-02-24T09:00:00Z,,296.0,16.935,5.156
M4,2012-02-24T10:00:00Z,,287.0,14.943,5.469
M4,2012-02-24T11:00:00Z,,305.0,14.516,6.094
M4,2012-02-24T12:00:00Z,,294.0,13.804,5.938
M4,2012-02-24T13:00:00Z,,287.0,14.8,5.313
M4,2012-02-24T14:00:00Z,,292.0,13.804,5.625
M4,2012-02-24T15:00:00Z,,274.0,12.666,5.469
M4,2012-02-24T16:00:00Z,,288.0,12.95,5.313
M4,2012-02-24T17:00:00Z,,287.0,14.8,5.313
M4,2012-02-24T18:00:00Z,,265.0,12.808,5.938
M4,2012-02-24T19:00:00Z,,277.0,14.943,5.156
M4,2012-02-24T20:00:00Z,,268.0,13.519,5.313
M4,2012-02-24T21:00:00Z,,276.0,16.366,5.156
M4,2012-02-24T22:00:00Z,,264.0,13.235,5.781
M4,2012-02-24T23:00:00Z,,264.0,13.804,5.313
M4,2012-02-25T00:00:00Z,,249.0,13.377,5.469
M4,2012-02-25T01:00:00Z,,239.0,16.081,5.313
M4,2012-02-25T02:00:00Z,,251.0,17.789,4.688
M4,2012-02-25T03:00:00Z,,255.0,18.5,4.531
M4,2012-02-25T04:00:00Z,,263.0,19.923,4.688
M4,2012-02-25T05:00:00Z,,265.0,20.066,4.375
M4,2012-02-25T06:00:00Z,,262.0,19.212,4.375
M4,2012-02-25T07:00:00Z,,249.0,18.358,4.688
M4,2012-02-25T08:00:00Z,,256.0,19.212,4.375
M4,2012-02-25T09:00:00Z,,260.0,20.35,4.375
M4,2012-02-25T10:00:00Z,,266.0,19.639,4.531
M4,2012-02-25T11:00:00Z,,254.0,18.358,4.219
M4,2012-02-25T12:00:00Z,,265.0,18.216,4.531
M4,2012-02-25T13:00:00Z,,262.0,17.646,4.688
M4,2012-02-25T14:00:00Z,,265.0,16.935,4.063
M4,2012-02-25T15:00:00Z,,267.0,16.65,4.531
M4,2012-02-25T16:00:00Z,,261.0,15.939,4.063
M4,2012-02-25T17:00:00Z,,267.0,14.231,4.375
M4,2012-02-25T18:00:00Z,,265.0,14.089,4.219
M4,2012-02-25T19:00:00Z,,254.0,14.089,3.906
M4,2012-02-25T20:00:00Z,,247.0,12.808,4.063
M4,2012-02-25T21:00:00Z,,247.0,11.669,3.906
M4,2012-02-25T22:00:00Z,,230.0,12.239,3.75
M4,2012-02-25T23:00:00Z,,232.0,12.523,3.594
M4,2012-02-26T00:00:00Z,,225.0,12.808,3.281
M4,2012-02-26T01:00:00Z,,217.0,14.373,3.75
M4,2012-02-26T02:00:00Z,,212.0,14.658,3.906
M4,2012-02-26T03:00:00Z,,199.0,16.366,3.594
M4,2012-02-26T04:00:00Z,,192.0,16.793,3.125
M4,2012-02-26T05:00:00Z,,187.0,16.65,3.281
M4,2012-02-26T06:00:00Z,,190.0,17.504,2.969
M4,2012-02-26T07:00:00Z,,235.0,16.081,2.813
M4,2012-02-26T08:00:00Z,,217.0,13.804,2.969
M4,2012-02-26T09:00:00Z,,211.0,15.512,2.656
M4,2012-02-26T10:00:00Z,,203.0,16.366,2.969
M4,2012-02-26T11:00:00Z,,201.0,18.927,2.969
M4,2012-02-26T12:00:00Z,,202.0,19.496,2.813
M4,2012-02-26T13:00:00Z,,214.0,22.627,2.813
M4,2012-02-26T14:00:00Z,,219.0,22.343,2.813
M4,2012-02-26T15:00:00Z,,222.0,22.485,3.125
M4,2012-02-26T16:00:00Z,,225.0,19.354,3.125
M4,2012-02-26T17:00:00Z,,220.0,22.343,2.969
M4,2012-02-26T18:00:00Z,,225.0,21.346,3.125
M4,2012-02-26T19:00:00Z,,225.0,19.781,3.125
M4,2012-02-26T20:00:00Z,,231.0,20.066,3.281
M4,2012-02-26T21:00:00Z,,231.0,20.066,3.438
M4,2012-02-26T22:00:00Z,,231.0,20.066,3.75
M4,2012-02-26T23:00:00Z,,231.0,20.066,3.438
M4,2012-02-27T00:00:00Z,,231.0,20.066,3.438
M4,2012-02-27T01:00:00Z,,231.0,20.066,3.438
M4,2012-02-27T02:00:00Z,,231.0,20.066,3.75
M4,2012-02-27T03:00:00Z,,231.0,20.066,3.281
M4,2012-02-27T04:00:00Z,,231.0,20.066,3.438
M4,2012-02-27T05:00:00Z,,231.0,20.066,3.438
M4,2012-02-27T06:00:00Z,,231.0,20.066,3.906
M4,2012-02-27T07:00:00Z,,231.0,20.066,3.75
M4,2012-02-27T08:00:00Z,,231.0,20.066,3.906
M4,2012-02-27T09:00:00Z,,231.0,20.066,3.906
M4,2012-02-27T10:00:00Z,,231.0,20.066,4.063
M4,2012-02-27T11:00:00Z,,231.0,20.066,3.75
M4,2012-02-27T12:00:00Z,,231.0,20.066,3.594
M4,2012-02-27T13:00:00Z,,231.0,20.066,3.75
M4,2012-02-27T14:00:00Z,,231.0,20.066,3.594
M4,2012-02-27T15:00:00Z,,231.0,20.066,3.438
M4,2012-02-27T16:00:00Z,,231.0,20.066,3.438
M4,2012-02-27T17:00:00Z,,231.0,20.066,3.438
M4,2012-02-27T18:00:00Z,,231.0,20.066,3.281
M4,2012-02-27T19:00:00Z,,231.0,20.066,3.594
M4,2012-02-27T20:00:00Z,,231.0,20.066,3.438
M4,2012-02-27T21:00:00Z,,231.0,20.066,3.594
M4,2012-02-27T22:00:00Z,,231.0,20.066,3.594
M4,2012-02-27T23:00:00Z,,231.0,20.066,3.594
M4,2012-02-28T00:00:00Z,,231.0,20.066,3.438
M4,2012-02-28T01:00:00Z,,231.0,20.066,3.594
M4,2012-02-28T02:00:00Z,,231.0,20.066,3.438
M4,2012-02-28T03:00:00Z,,231.0,20.066,3.75
M4,2012-02-28T04:00:00Z,,231.0,20.066,3.75
M4,2012-02-28T05:00:00Z,,231.0,20.066,3.594
M4,2012-02-28T06:00:00Z,,231.0,20.066,3.75
M4,2012-02-28T07:00:00Z,,231.0,20.066,3.281
M4,2012-02-28T08:00:00Z,,231.0,20.066,3.594
M4,2012-02-28T09:00:00Z,,231.0,20.066,3.281
M4,2012-02-28T10:00:00Z,,231.0,20.066,3.125
M4,2012-02-28T11:00:00Z,,,15.796,3.594
M4,2012-02-28T12:00:00Z,,,16.366,3.438
M4,2012-02-28T13:00:00Z,,,16.081,3.438
M4,2012-02-28T14:00:00Z,,,15.654,3.281
M4,2012-02-28T15:00:00Z,,,16.081,3.125
M4,2012-02-28T16:00:00Z,,,15.654,3.438
M4,2012-02-28T17:00:00Z,,,13.946,3.281
M4,2012-02-28T18:00:00Z,,,14.943,2.969
M4,2012-02-28T19:00:00Z,,,15.369,3.438
M4,2012-02-28T20:00:00Z,,,14.089,3.281
M4,2012-02-28T21:00:00Z,,,16.081,3.281
M4,2012-02-28T22:00:00Z,,,16.081,3.125
M4,2012-02-28T23:00:00Z,,,16.65,3.281
M4,2012-02-29T00:00:00Z,,,15.654,3.281
M4,2012-02-29T01:00:00Z,,,16.935,3.281
M4,2012-02-29T02:00:00Z,,,18.643,3.438
M4,2012-02-29T03:00:00Z,,,16.793,3.438
M4,2012-02-29T04:00:00Z,,,16.793,3.438
M4,2012-02-29T05:00:00Z,,,17.789,3.281
M4,2012-02-29T06:00:00Z,,,16.366,3.438
M4,2012-02-29T07:00:00Z,,,18.643,3.281
M4,2012-02-29T08:00:00Z,,,16.223,3.438
M4,2012-02-29T09:00:00Z,,,18.358,3.125
M4,2012-02-29T10:00:00Z,,,18.5,3.281
M4,2012-02-29T11:00:00Z,,,20.635,3.594
M4,2012-02-29T12:00:00Z,,,21.631,3.125
M4,2012-02-29T13:00:00Z,,,19.354,2.969
M4,2012-02-29T14:00:00Z,,,20.066,3.281
M4,2012-02-29T15:00:00Z,,,20.635,3.281
M4,2012-02-29T16:00:00Z,,,21.062,3.438
M4,2012-02-29T17:00:00Z,,,17.362,3.594
M4,2012-02-29T18:00:00Z,,,5.55,3.438
M4,2012-02-29T19:00:00Z,,,14.516,3.594
M4,2012-02-29T20:00:00Z,,,19.781,3.281
M4,2012-02-29T21:00:00Z,,,15.939,3.594
M4,2012-02-29T22:00:00Z,,,17.219,3.594
M4,2012-02-29T23:00:00Z,,,18.5,3.594
M4,2012-03-01T00:00:00Z,,,18.358,3.75
M4,2012-03-01T01:00:00Z,,,15.939,3.438
M4,2012-03-01T02:00:00Z,,,19.496,3.438
M4,2012-03-01T03:00:00Z,,,24.335,3.438
M4,2012-03-01T04:00:00Z,,,18.643,3.281
M4,2012-03-01T05:00:00Z,,,18.643,3.281
M4,2012-03-01T06:00:00Z,,,15.939,3.125
M4,2012-03-01T07:00:00Z,,,12.239,2.969
M4,2012-03-01T08:00:00Z,,,22.912,2.969
M4,2012-03-01T09:00:00Z,,,24.477,2.969
M4,2012-03-01T10:00:00Z,,,22.485,3.438
M4,2012-03-01T11:00:00Z,,,16.508,3.281
M4,2012-03-01T12:00:00Z,,,16.793,3.281
M4,2012-03-01T13:00:00Z,,,13.519,2.969
M4,2012-03-01T14:00:00Z,,,5.55,2.969
M4,2012-03-01T15:00:00Z,,,12.096,2.813
M4,2012-03-01T16:00:00Z,,,10.389,2.656
M4,2012-03-01T17:00:00Z,,,6.973,2.656
M4,2012-03-01T18:00:00Z,,,2.989,2.656
M4,2012-03-01T19:00:00Z,,,4.696,2.656
M4,2012-03-01T20:00:00Z,,,3.842,2.656
M4,2012-03-01T21:00:00Z,,,3.985,2.5
M4,2012-03-01T22:00:00Z,,,1.85,2.344
M4,2012-03-01T23:00:00Z,,,6.689,2.344
M4,2012-03-02T00:00:00Z,,,7.827,2.031
M4,2012-03-02T01:00:00Z,,,10.531,2.5
M4,2012-03-02T02:00:00Z,,,13.946,2.344
M4,2012-03-02T03:00:00Z,,,15.227,2.344
M4,2012-03-02T04:00:00Z,,,15.085,2.344
M4,2012-03-02T05:00:00Z,,,15.369,2.188
M4,2012-03-02T06:00:00Z,,,13.662,2.344
M4,2012-03-02T07:00:00Z,,,15.512,2.5
M4,2012-03-02T08:00:00Z,,,12.239,2.344
M4,2012-03-02T09:00:00Z,,,10.389,2.344
M4,2012-03-02T10:00:00Z,,,14.8,2.344
M4,2012-03-02T11:00:00Z,,,15.227,2.188
M4,2012-03-02T12:00:00Z,,,14.658,2.5
M4,2012-03-02T13:00:00Z,,,19.069,2.344
M4,2012-03-02T14:00:00Z,,,18.358,2.656
M4,2012-03-02T15:00:00Z,,,20.066,2.656
M4,2012-03-02T16:00:00Z,,,21.062,2.969
M4,2012-03-02T17:00:00Z,,,21.204,3.125
M4,2012-03-02T18:00:00Z,,,14.516,4.688
M4,2012-03-02T19:00:00Z,,,21.631,4.219
M4,2012-03-02T20:00:00Z,,,15.512,4.375
M4,2012-03-02T21:00:00Z,,,24.335,4.531
M4,2012-03-02T22:00:00Z,,,11.242,4.688
M4,2012-03-02T23:00:00Z,,,22.485,4.688
M4,2012-03-03T00:00:00Z,,,19.496,5.0
M4,2012-03-03T01:00:00Z,,,20.208,4.844
M4,2012-03-03T02:00:00Z,,,,4.375
M4,2012-03-03T03:00:00Z,,,22.343,4.531
M4,2012-03-03T04:00:00Z,,,13.662,5.156
M4,2012-03-03T05:00:00Z,,,19.212,4.844
M4,2012-03-03T06:00:00Z,,,21.631,5.156
M4,2012-03-03T07:00:00Z,,,9.392,4.531
M4,2012-03-03T08:00:00Z,,,,5.313
M4,2012-03-03T09:00:00Z,,,20.92,4.688
M4,2012-03-03T10:00:00Z,,,24.335,4.844
M4,2012-03-03T11:00:00Z,,,28.32,4.375
M4,2012-03-03T12:00:00Z,,,26.185,4.688
M4,2012-03-03T13:00:00Z,,,28.32,4.688
M4,2012-03-03T14:00:00Z,,,24.477,5.0
M4,2012-03-03T15:00:00Z,,,19.923,5.156
M4,2012-03-03T16:00:00Z,,,17.931,5.0
M4,2012-03-03T17:00:00Z,,,17.219,5.0
M4,2012-03-03T18:00:00Z,,,22.343,4.688
M4,2012-03-03T19:00:00Z,,,21.346,5.469
M4,2012-03-03T20:00:00Z,,,18.643,4.844
M4,2012-03-03T21:00:00Z,,,15.085,4.688
M4,2012-03-03T22:00:00Z,,,17.646,4.688
M4,2012-03-03T23:00:00Z,,,17.789,4.219
M4,2012-03-04T00:00:00Z,,,10.958,4.688
M4,2012-03-04T01:00:00Z,,,13.092,3.906
M4,2012-03-04T02:00:00Z,,,11.1,4.219
M4,2012-03-04T03:00:00Z,,,19.212,3.906
M4,2012-03-04T04:00:00Z,,,10.958,4.219
M4,2012-03-04T05:00:00Z,,,12.096,3.438
M4,2012-03-04T06:00:00Z,,,14.943,3.281
M4,2012-03-04T07:00:00Z,,,13.946,3.438
M4,2012-03-04T08:00:00Z,,,15.227,3.594
M4,2012-03-04T09:00:00Z,,,15.369,3.438
M4,2012-03-04T10:00:00Z,,,16.366,3.438
M4,2012-03-04T11:00:00Z,,,19.069,3.438
M4,2012-03-04T12:00:00Z,,,16.508,3.906
M4,2012-03-04T13:00:00Z,,,16.793,3.438
M4,2012-03-04T14:00:00Z,,,18.073,3.594
M4,2012-03-04T15:00:00Z,,,16.508,3.75
M4,2012-03-04T16:00:00Z,,,15.796,3.75
M4,2012-03-04T17:00:00Z,,,12.096,3.75
M4,2012-03-05T13:00:00Z,,285.0,6.689,
M4,2012-03-05T14:00:00Z,,268.0,9.392,
M4,2012-03-05T15:00:00Z,,258.0,5.55,
